InventoryTweaks,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/InventoryTweaks1.64dev.150.jar,both
InvertedRedstone,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/invertedredstone0.1.jar,both
IronChest,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ironchest1.12.27.0.72.847.jar,both
IronFurnaces,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ironfurnaces1.3.5.jar,both
ItemBlacklist,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/ItemBlacklist1.4.3.jar,both
IvToolkit,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/IvToolkit1.3.31.12.jar,both
JEI,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/jei1.12.24.15.0.293.jar,both
JEIIntegration,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/jeiintegration1.12.21.5.1.36.jar,client
JEIVillagers,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/jeivillagers1.121.0.2.jar,client
JEHC,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/just-enough-harvestcraft-1.12.2-1.7.0.jar,client
JEPB,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/jepb1.121.2.1.jar,both
jlgmchatbox,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/jlgmchatbox1.12.21.3.1.jar,both
jlgmpgen,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/jlgmpgen1.12.22.4.1.jar,both
JourneyMap,3,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/journeymap-1.12.2-5.7.0.jar,both
JustEnoughDimensions,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/justenoughdimensions1.12.21.6.0dev.20191019.172643.jar,both
JustEnoughIDs,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/JustEnoughIDs1.0.348.jar,both
JustEnoughResources,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/JustEnoughResources1.12.20.9.2.60.jar,client
JustSleep,1,https://raw.githubusercontent.com/Dalethium/Convergence/master/mods/JustSleep1.0.0.1.jar,both
